# wl (nm) 5 mu angles 
# mu= 0.0 0.5 0.7071067811865476 0.8660254037844386 1.0 
5.89385742e+02 0.00000000e+00 2.68410373e+07 3.07076512e+07 3.31962609e+07 3.50382184e+07
5.89388184e+02 0.00000000e+00 2.68408537e+07 3.07074169e+07 3.31959923e+07 3.50379238e+07
5.89390564e+02 0.00000000e+00 2.68406737e+07 3.07071873e+07 3.31957291e+07 3.50376352e+07
5.89393005e+02 0.00000000e+00 2.68404901e+07 3.07069529e+07 3.31954606e+07 3.50373407e+07
5.89395386e+02 0.00000000e+00 2.68403101e+07 3.07067233e+07 3.31951974e+07 3.50370520e+07
5.89397766e+02 0.00000000e+00 2.68401338e+07 3.07064983e+07 3.31949395e+07 3.50367693e+07
5.89400208e+02 0.00000000e+00 2.68399502e+07 3.07062640e+07 3.31946710e+07 3.50364748e+07
5.89402588e+02 0.00000000e+00 2.68397702e+07 3.07060343e+07 3.31944077e+07 3.50361861e+07
5.89405029e+02 0.00000000e+00 2.68395866e+07 3.07058000e+07 3.31941392e+07 3.50358916e+07
5.89407410e+02 0.00000000e+00 2.68394066e+07 3.07055704e+07 3.31938760e+07 3.50356030e+07
5.89409790e+02 0.00000000e+00 2.68392303e+07 3.07053454e+07 3.31936181e+07 3.50353202e+07
5.89412231e+02 0.00000000e+00 2.68390467e+07 3.07051111e+07 3.31933496e+07 3.50350257e+07
5.89414612e+02 0.00000000e+00 2.68388667e+07 3.07048814e+07 3.31930864e+07 3.50347371e+07
5.89417053e+02 0.00000000e+00 2.68386831e+07 3.07046471e+07 3.31928178e+07 3.50344426e+07
5.89419434e+02 0.00000000e+00 2.68385031e+07 3.07044174e+07 3.31925546e+07 3.50341539e+07
5.89421814e+02 0.00000000e+00 2.68383231e+07 3.07041878e+07 3.31922914e+07 3.50338653e+07
5.89424255e+02 0.00000000e+00 2.68381395e+07 3.07039535e+07 3.31920228e+07 3.50335708e+07
5.89426636e+02 0.00000000e+00 2.68379595e+07 3.07037238e+07 3.31917596e+07 3.50332821e+07
5.89429077e+02 0.00000000e+00 2.68377759e+07 3.07034895e+07 3.31914910e+07 3.50329876e+07
5.89431458e+02 0.00000000e+00 2.68375996e+07 3.07032645e+07 3.31912332e+07 3.50327049e+07
5.89433838e+02 0.00000000e+00 2.68374196e+07 3.07030349e+07 3.31909700e+07 3.50324162e+07
